NK_Codetable,NK_Indication,NK_Measure
EE216082-9121-4C8B-A103-D7C718A805AB,5B835A88-98FE-454D-A95D-29E03B70D656,F2F922DE-5B94-4FCA-A261-E22A7DD16FCD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5B84A78A-EC0F-4FB3-A1F6-645F0D9116B5,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5B8E3F46-1EEC-401D-9F61-70A2F499AFCE,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5B958790-958A-4B5B-8483-7DA7EC820208,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5B962FC8-5786-4332-8C43-B9E4EB71A563,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5BAB74D7-A060-41E7-8DF2-51BB7C290F5E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
EFD1AA18-5537-489E-8ABE-4C2AAE24F814,5BB9FE83-4171-488A-9B23-FF76BE0EDF6F,CCCB42B3-70C0-46C9-9ECC-0E908B9ED2F1
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5BBE6910-2633-4EE2-8A58-448FD8E1722D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5BC14199-1738-4AAC-9466-8C14590F1D0D,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5BC78316-4183-481C-A5F4-5B72C4F6BE1B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5BDC367F-DDDB-4D66-AB05-2CDC298A2F99,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5BDEB9EF-CB4F-4C81-82CC-ABCC653C0833,BF45D8F6-A560-441D-8BB4-E266EB9790AD
37D088FC-2B9D-400A-BCEE-886A40321516,5BE2F0A4-33C9-4C6C-A763-924CD968BD11,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5C110D0B-EEF3-448C-B43C-8A7FE2559664,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5C2293CE-093E-4C59-878B-EAF9B9A32676,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,5C33E5C2-4393-4715-BA83-3E9695A2037C,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,5C3C939D-9158-4866-9314-AE090891A931,BF45D8F6-A560-441D-8BB4-E266EB9790AD
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,5C3E0579-6635-4338-AE99-98E5A19210F7,D5D99884-90E1-4358-A404-844A64EA9965
CCA4C2B2-AA9E-4BC0-B90A-CFC985DB3F9F,5C4A8C7D-AC80-4CBC-93D8-654C5CABE349,AFD5C973-E911-4CCE-B2F2-FC5C7D617B5D
01C16535-0372-4873-AC5E-18095CFB9E5C,5C4DC69C-7E1C-4753-9817-0BF3FF6AB005,5AF26818-9A5D-4EC9-A003-C2BCE109558C
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5C596871-F547-4C68-99AE-97A2A7E50C8B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5C6A6F93-D3E4-4221-8610-0A3B0F27E25E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5C7781C3-DDB9-4682-8649-0988C7D5192B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
1FFF8B72-D413-410D-801C-FB6DB9FFF0EF,5C7C3F14-8E95-403B-AD53-EC38130690D9,34ABBCB0-92FB-4039-B6B2-3F24AA88512C
B6121EAC-9C11-4572-8141-73D28B6B0C30,5C7EEDCA-D5BA-4A05-9FC0-7FD7ED8C47DA,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5C808D12-B6B0-4866-8626-F26737C049D3,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
FAF08E1A-6FF4-462F-85BD-6ED2753222E7,5C847F5A-B48F-44A5-B2FB-7C8CE1CEBB67,44D57D51-64E7-4291-ABBD-7F19ED12527A
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5C91624C-A5A0-4F3C-8556-69CC36C2A8B9,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5CA2369A-2171-4A43-BFF1-E0FBD9FF02AD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5CA6C1E4-1604-4F96-B733-ACE7A8AEE38F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
633DC416-4EEC-48A8-894F-1EB964860970,5CAAEF2B-D1B0-4C16-AB0D-9B3835BC47E3,6CF8E944-D882-47BA-A0E1-A1BF2A008423
B6121EAC-9C11-4572-8141-73D28B6B0C30,5CB5BD5F-06F1-4F34-A98D-D63215E9AB16,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5CB864F4-51F3-4A95-B463-2A8ECE375D7E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5CC3128C-767B-49A6-8F3B-FB917F6010FF,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5CD63C96-6D89-4504-8359-A342CA45755D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5CE14CBE-6E4B-4F42-813B-A3DA6113970B,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5CE2670A-A3A3-43CF-BD53-865C8ACE24B2,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5CEF4F30-CBAF-4781-B506-F4F74E595CBD,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,5CF39558-5E9C-4FF5-9A07-F21FE9A56AF3,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5CF82BBA-E2B7-4DF3-9B1E-E243E30BEF6F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,5D0BECE9-B26A-4B61-9A8C-750E8E199ADF,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5D11D7FD-0506-45FA-9EB6-C920E134CA15,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5D3690E6-5B4F-4DEE-B2AF-853DF253C943,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,5D39B801-6F8E-42B5-A1B1-0AAA10E26195,BF45D8F6-A560-441D-8BB4-E266EB9790AD
37D088FC-2B9D-400A-BCEE-886A40321516,5D59CE5C-7ED3-44D0-8FC8-C7433ECF1ED1,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5D7DC670-AF48-4137-89BA-CA7982D933A9,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5D80D65D-4A69-41A2-B729-FE4F6245BF62,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
68CF9920-F6DE-4D47-A982-E207C93DAF19,5D837464-9657-4BB9-9203-A801C56E97A6,10F041FA-DE94-4330-A401-271D1FA8D978
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5D886B57-1A57-4221-A0E4-033B3042172D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,5D8CFCAA-05C0-488E-A9F5-17038F4E3669,D5D99884-90E1-4358-A404-844A64EA9965
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5D9625E3-04AC-4D75-A0ED-0BCD61C42D00,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5DA170B0-1DA4-4CB4-B214-A22454060EF2,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DA653F6-8DA6-401E-B442-34E4B4FF016D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DA78434-E3CF-4A53-8A2F-E83820CC001A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DB45BBC-D075-4F31-AB51-1FA66628DDD0,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DBD4507-7325-4970-8B02-99FD78F6DEBC,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5DC10FDC-316E-42ED-83B6-CDB76D1772D1,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DC9586C-1562-469B-AB5C-757F8409A998,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5DD419BB-E207-4CB7-B0BD-4EB2659B3BE8,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DD9451B-80F6-4B0D-ABD9-A4F31F3EB8FD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
A4326B8C-715C-4065-8FA4-3382FE30EF8A,5DDB0E5F-90ED-4088-B8DF-AC2C36307B27,9B2D245C-C26B-4C17-ABF7-BA7E31E6B04D
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DE065C3-03A5-4CA5-BCAD-8104CB034BE0,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DE23574-C94B-47A9-8D51-57F374098D3A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,5DE4A696-2C19-4FDB-992A-E7B29B1FADF8,861A4326-0249-43E1-9DF3-1009CF3E3081
B6121EAC-9C11-4572-8141-73D28B6B0C30,5DE5798B-49BB-4214-8A65-75E880359D8A,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5DEDF64D-EB29-418F-A332-033B8C09914D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5DF7DC33-206E-4A2A-BA10-B2697562F498,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5E13E419-E3D4-4DAB-99B6-3C94277A652B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,5E2B9A0E-7BA1-42D8-9EEC-7920487CB2DF,D5D99884-90E1-4358-A404-844A64EA9965
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5E664065-0057-4718-AB48-702700E8BBC6,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5E6BD12C-8B56-4916-BB2C-6277CA542958,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5E6E70C3-F9BB-4D47-BC67-9F69FDFA0AE0,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5E71775B-150D-4856-B58B-3EA22A0E0B62,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,5E765AB7-E6E3-4197-9E13-BE0C35B2CEC1,D5D99884-90E1-4358-A404-844A64EA9965
B6121EAC-9C11-4572-8141-73D28B6B0C30,5E821F4C-18C9-42DD-A5CC-B09D9516CDC9,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5E88BC28-A41D-4442-B36D-8E266F6B90AE,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5E8BE0CD-C347-4534-B34A-84AA24FE2B0C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5E9295C5-FD8D-4939-8BB6-1E0DC863CB5A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
322A791D-05E7-483A-86BB-08777D2F4E00,5EAB7976-5F1B-4B39-A30B-2462DEDE52CD,43AE8963-47DC-4BB0-972A-A12A55F48091
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5EAD546C-72E6-408C-9974-C0A8E012AC1B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,5EAF18E1-2661-4709-A0E9-BD3811E1A40E,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5ED7BB84-B8C9-4EC6-BC34-684DA1F84739,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5EDA960C-77FC-4D16-BAA5-4058427E3B26,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5EDAFBFA-0150-4B84-951E-74AF45D37079,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,5EE039AE-6F76-42F1-A151-C6D8166CC026,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,5EE336ED-AF7E-471F-BC90-B2D27C97F15C,BF45D8F6-A560-441D-8BB4-E266EB9790AD
37D088FC-2B9D-400A-BCEE-886A40321516,5EE85723-81F3-47E0-AF66-C7F1D3661EDF,861A4326-0249-43E1-9DF3-1009CF3E3081
A9A3EC2F-6551-4D69-A4DE-BEC89A7A2FF6,5EEE3BF1-D35C-458C-BFF4-574148C4B9B0,C9C687B0-B358-4877-B0B5-13955E7CC6C5
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5EEE8586-2316-4812-84B6-CC3A9D2112CE,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5EFB57AB-F324-4CF2-8113-88DE6D582463,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5F095035-B688-46D7-8E41-F979B880E43E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5F1D2B5C-363E-4849-B4D5-64E919FFE0B4,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5F29B6E4-215B-4251-A3CE-96C4B4890E62,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5F34D007-3331-434C-A392-E7A3456A1926,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5F360563-C239-4FA1-A0E2-D766FD904CCB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5F661EE8-6793-4981-B746-EB021A00855F,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5F7BEA6A-2768-4A76-B26A-138777804461,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5F87B691-6283-4699-B6EF-846002054BB6,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5F9C0674-DB59-437D-AA51-0C6FADB34B0E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
337F5308-2FF5-43F1-B3C8-BF8877D4169F,5FA44EE9-2387-4115-A802-0D774B542AB3,F7C58516-A276-49BE-89B4-CC6C4AEC6D5A
B6121EAC-9C11-4572-8141-73D28B6B0C30,5FA5C3F4-11B4-4E86-94B3-A2852B07BC90,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5FAED3D0-52C3-4AEE-B7F6-7E5091A8D5E1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5FB603C3-4F3D-4E16-BB31-F9605075774D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,5FB78131-8ADC-4E69-9156-B21FA1EE7964,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5FD8EC6E-3817-45D7-84B4-437D66375B91,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5FE0BFE0-44F7-4A32-8E1B-2DFC8F06C63B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,5FE9064E-2491-4540-AD38-14F3CE07642E,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,5FEB08AE-EB05-4752-85A0-54921783F77B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,5FEEC481-263A-4948-9A8E-4F34B3B86163,861A4326-0249-43E1-9DF3-1009CF3E3081
B6121EAC-9C11-4572-8141-73D28B6B0C30,6002AE7F-76BE-4835-AFC5-8191DB22017E,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,600ABF18-EDA5-4EB6-9857-46A49FDCE23B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,600BEBD9-F47F-4E1C-904A-AE925AD4270A,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,600C8927-72B1-4564-B282-A184883FDF91,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,600DD33D-C606-41D4-83BB-198794593D8E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
15B97CDB-6418-4C39-9E39-C767484C8947,601381BD-E8E4-485A-A22C-DAA8CC9EB3F1,BCEAEA21-6608-4246-AD48-DDBC4560AF9B
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,60268C87-CFFB-462F-B7AE-49AA6A07B665,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,60279CC2-0DA6-4737-80DF-8CF657AFF1C4,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,603C67EA-C32A-41E8-AA91-C1A3910069BF,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,60409029-AD0E-4AA7-A9DC-368CE93EC2F8,D5D99884-90E1-4358-A404-844A64EA9965
B6121EAC-9C11-4572-8141-73D28B6B0C30,604DE391-23D5-40D8-96EE-2B6FEB1CCA62,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,60523DA6-856D-4C0F-9327-8D46CA6FC90F,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6053ED3B-0845-4FF0-B5E2-8CC9E5A80187,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,6054F926-04DB-4848-B01B-80E33708E30D,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,606BC70D-9D63-484A-9437-2FA1A8E0EBD9,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6080DE9E-ACC3-490E-9767-2874EEA3713A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6083EC74-A799-4534-809B-B59ED27037AB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,608F6C87-9C25-46B1-AA02-C1AF8CDEE049,D5D99884-90E1-4358-A404-844A64EA9965
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6091A59A-6EBF-45FC-A851-D966A69EB0AD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
9AB3D985-F86E-46C0-A759-D137DAD25AEA,609D61C9-074D-4D9B-9882-C5E5FC6A1CA6,DADB61F5-323D-4481-9CFE-6DF8A6F2AF14
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,60A03A68-6171-4854-BF2A-8CC1669DDF1D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
0288749B-EEF3-43B0-A2B7-07F5F67D2663,60A5FC58-66B6-401A-9315-9C8D3AC20E86,6672070C-C463-47B8-9D43-697F258F33C8
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,60CB6E29-2B94-4851-8E29-56A8B635D8F9,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,60CFF5DB-D123-48EB-B876-73A52236E48A,BF45D8F6-A560-441D-8BB4-E266EB9790AD
37D088FC-2B9D-400A-BCEE-886A40321516,60E26541-F9AD-481F-AA72-BC6050D06150,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,60EF3835-DF09-4EB2-95A9-8654A777859B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,60FBCE20-68D1-4BF2-AF5A-A8C73BE8A7A9,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,60FCC869-8ECD-494D-AE20-07AF250F60A2,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,610A2127-9453-499A-AF7E-8B6C36762EAE,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,61131EAB-3BEE-4DC4-BAE4-9C05CF37BB4C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,6123C380-F549-4A99-BC44-BD296451A4EA,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,612F1EBE-9593-4881-A61C-B89CA76A7F68,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6130D626-A0C9-4772-853F-BA1BE10D3EEA,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
322A791D-05E7-483A-86BB-08777D2F4E00,6131EC1B-B8B0-4294-80C3-A7B074D4C977,43AE8963-47DC-4BB0-972A-A12A55F48091
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,61331F56-0BC1-4961-840E-ED66CD9EFEE7,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,614100BC-5C85-4E58-B2B9-CC3BD4A1A3FB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,61465019-DA39-41F0-B333-E3F64D5AFE44,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6154E895-863C-4378-97E8-DF1949B4AF20,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6159BAAB-9FFE-4851-92DC-8D6271B0836E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,6163ECBB-6FC6-4FB4-90DE-870EA2D35F4D,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6167B754-8B49-4C55-B973-6B0B5D74851A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,617799BD-5F75-435C-9AE0-99D8907EF667,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6183E670-A7D6-4BAB-A9F9-BB13CBAB1CDB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,61852CAD-2623-44F5-81F8-58D0FF4664A6,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,619154D3-F0C9-441C-A1DB-385D9CBAC996,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6191C16C-D4EB-4F27-9113-665ED32261C3,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,6196C4DD-DE55-4320-BF5F-D74207B70E8B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,619B9E37-9EE4-42F1-8774-50801BA2B414,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,61A2D3B2-F024-4850-93EF-82E276CD5785,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,61A80C56-4269-4AAF-8E53-B1EE73DC4ECB,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,61BC9D48-2942-4223-B8D0-B66152CAF654,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
63787BB6-4455-48B4-96A5-84B2B5BDCEB7,61BD4C69-E329-4ECD-BB55-2D686786540D,518D1F48-B7E0-4B87-9DF0-3F5EFD2A2B10
